[2026-05-01T15:53:41Z] Last finished: N/A | Completed: 0/1080 (0.0%) | Est. remaining: calculating...
[2026-05-01T18:43:41Z] Last finished: snake/claude-opus-4-6/instance-14.pddl/lama | Completed: 211/1080 (19.5%) | Est. remaining: 11h 40m
[2026-05-01T18:44:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-13.pddl/bfws | Completed: 212/1080 (19.6%) | Est. remaining: 11h 40m
[2026-05-01T18:45:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-13.pddl/bfws | Completed: 212/1080 (19.6%) | Est. remaining: 11h 44m
[2026-05-01T18:46:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-13.pddl/bfws | Completed: 212/1080 (19.6%) | Est. remaining: 11h 48m
[2026-05-01T18:47:41Z] Last finished: visitall/claude-opus-4-6/instance-18.pddl/decstar | Completed: 213/1080 (19.7%) | Est. remaining: 11h 48m
[2026-05-01T18:48:41Z] Last finished: snake/claude-opus-4-6/instance-16.pddl/lama | Completed: 215/1080 (19.9%) | Est. remaining: 11h 44m
[2026-05-01T18:49:41Z] Last finished: snake/claude-opus-4-6/instance-16.pddl/lama | Completed: 215/1080 (19.9%) | Est. remaining: 11h 48m
[2026-05-01T18:50:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-14.pddl/bfws | Completed: 216/1080 (20.0%) | Est. remaining: 11h 48m
[2026-05-01T18:51:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-14.pddl/bfws | Completed: 216/1080 (20.0%) | Est. remaining: 11h 52m
[2026-05-01T18:52:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-14.pddl/bfws | Completed: 216/1080 (20.0%) | Est. remaining: 11h 56m
[2026-05-01T18:53:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-01.pddl/decstar | Completed: 218/1080 (20.2%) | Est. remaining: 11h 51m
[2026-05-01T18:54:41Z] Last finished: snake/claude-opus-4-6/instance-17.pddl/lama | Completed: 223/1080 (20.6%) | Est. remaining: 11h 35m
[2026-05-01T18:55:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-02.pddl/decstar | Completed: 225/1080 (20.8%) | Est. remaining: 11h 31m
[2026-05-01T18:56:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-02.pddl/decstar | Completed: 225/1080 (20.8%) | Est. remaining: 11h 35m
[2026-05-01T18:57:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-02.pddl/decstar | Completed: 225/1080 (20.8%) | Est. remaining: 11h 39m
[2026-05-01T18:58:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-03.pddl/decstar | Completed: 226/1080 (20.9%) | Est. remaining: 11h 39m
[2026-05-01T18:59:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-03.pddl/decstar | Completed: 226/1080 (20.9%) | Est. remaining: 11h 42m
[2026-05-01T19:00:41Z] Last finished: snake/claude-opus-4-6/instance-18.pddl/lama | Completed: 228/1080 (21.1%) | Est. remaining: 11h 38m
[2026-05-01T19:01:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-07.pddl/madagascar | Completed: 230/1080 (21.3%) | Est. remaining: 11h 34m
[2026-05-01T19:02:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-07.pddl/madagascar | Completed: 230/1080 (21.3%) | Est. remaining: 11h 38m
[2026-05-01T19:03:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-07.pddl/madagascar | Completed: 230/1080 (21.3%) | Est. remaining: 11h 42m
[2026-05-01T19:04:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-04.pddl/decstar | Completed: 231/1080 (21.4%) | Est. remaining: 11h 42m
[2026-05-01T19:05:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-04.pddl/decstar | Completed: 231/1080 (21.4%) | Est. remaining: 11h 45m
[2026-05-01T19:06:41Z] Last finished: snake/claude-opus-4-6/instance-19.pddl/lama | Completed: 232/1080 (21.5%) | Est. remaining: 11h 45m
[2026-05-01T19:07:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-08.pddl/madagascar | Completed: 234/1080 (21.7%) | Est. remaining: 11h 41m
[2026-05-01T19:08:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-08.pddl/madagascar | Completed: 234/1080 (21.7%) | Est. remaining: 11h 45m
[2026-05-01T19:09:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-08.pddl/madagascar | Completed: 234/1080 (21.7%) | Est. remaining: 11h 48m
[2026-05-01T19:10:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-07.pddl/decstar | Completed: 236/1080 (21.9%) | Est. remaining: 11h 44m
[2026-05-01T19:11:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-07.pddl/decstar | Completed: 236/1080 (21.9%) | Est. remaining: 11h 48m
[2026-05-01T19:12:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-07.pddl/decstar | Completed: 236/1080 (21.9%) | Est. remaining: 11h 51m
[2026-05-01T19:13:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-09.pddl/madagascar | Completed: 238/1080 (22.0%) | Est. remaining: 11h 47m
[2026-05-01T19:14:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-02.pddl/lama | Completed: 240/1080 (22.2%) | Est. remaining: 11h 43m
[2026-05-01T19:15:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-01.pddl/bfws | Completed: 241/1080 (22.3%) | Est. remaining: 11h 43m
[2026-05-01T19:16:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-03.pddl/lama | Completed: 243/1080 (22.5%) | Est. remaining: 11h 39m
[2026-05-01T19:17:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-03.pddl/lama | Completed: 243/1080 (22.5%) | Est. remaining: 11h 42m
[2026-05-01T19:18:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-03.pddl/lama | Completed: 243/1080 (22.5%) | Est. remaining: 11h 46m
[2026-05-01T19:19:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-03.pddl/lama | Completed: 243/1080 (22.5%) | Est. remaining: 11h 49m
[2026-05-01T19:20:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-03.pddl/bfws | Completed: 246/1080 (22.8%) | Est. remaining: 11h 41m
[2026-05-01T19:21:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-03.pddl/bfws | Completed: 246/1080 (22.8%) | Est. remaining: 11h 45m
[2026-05-01T19:22:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-04.pddl/lama | Completed: 248/1080 (23.0%) | Est. remaining: 11h 41m
[2026-05-01T19:23:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-04.pddl/lama | Completed: 248/1080 (23.0%) | Est. remaining: 11h 44m
[2026-05-01T19:24:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-07.pddl/lama | Completed: 249/1080 (23.1%) | Est. remaining: 11h 44m
[2026-05-01T19:25:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-07.pddl/lama | Completed: 249/1080 (23.1%) | Est. remaining: 11h 47m
[2026-05-01T19:26:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-04.pddl/bfws | Completed: 251/1080 (23.2%) | Est. remaining: 11h 43m
[2026-05-01T19:27:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-04.pddl/bfws | Completed: 251/1080 (23.2%) | Est. remaining: 11h 46m
[2026-05-01T19:28:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-11.pddl/decstar | Completed: 252/1080 (23.3%) | Est. remaining: 11h 46m
[2026-05-01T19:29:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-07.pddl/bfws | Completed: 253/1080 (23.4%) | Est. remaining: 11h 46m
[2026-05-01T19:30:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-09.pddl/bfws | Completed: 256/1080 (23.7%) | Est. remaining: 11h 38m
[2026-05-01T19:31:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-09.pddl/bfws | Completed: 256/1080 (23.7%) | Est. remaining: 11h 41m
[2026-05-01T19:32:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-14.pddl/madagascar | Completed: 257/1080 (23.8%) | Est. remaining: 11h 41m
[2026-05-01T19:33:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-14.pddl/madagascar | Completed: 257/1080 (23.8%) | Est. remaining: 11h 44m
[2026-05-01T19:34:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-12.pddl/decstar | Completed: 258/1080 (23.9%) | Est. remaining: 11h 44m
[2026-05-01T19:35:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-12.pddl/decstar | Completed: 258/1080 (23.9%) | Est. remaining: 11h 47m
[2026-05-01T19:36:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-11.pddl/bfws | Completed: 260/1080 (24.1%) | Est. remaining: 11h 43m
[2026-05-01T19:37:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-11.pddl/bfws | Completed: 260/1080 (24.1%) | Est. remaining: 11h 46m
[2026-05-01T19:38:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-16.pddl/madagascar | Completed: 261/1080 (24.2%) | Est. remaining: 11h 46m
[2026-05-01T19:39:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-12.pddl/bfws | Completed: 262/1080 (24.3%) | Est. remaining: 11h 45m
[2026-05-01T19:40:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-13.pddl/decstar | Completed: 263/1080 (24.4%) | Est. remaining: 11h 45m
[2026-05-01T19:41:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-13.pddl/decstar | Completed: 263/1080 (24.4%) | Est. remaining: 11h 48m
[2026-05-01T19:42:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-11.pddl/lama | Completed: 264/1080 (24.4%) | Est. remaining: 11h 47m
[2026-05-01T19:43:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-11.pddl/lama | Completed: 264/1080 (24.4%) | Est. remaining: 11h 50m
[2026-05-01T19:44:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-17.pddl/madagascar | Completed: 266/1080 (24.6%) | Est. remaining: 11h 46m
[2026-05-01T19:45:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-17.pddl/madagascar | Completed: 266/1080 (24.6%) | Est. remaining: 11h 49m
[2026-05-01T19:46:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-14.pddl/decstar | Completed: 267/1080 (24.7%) | Est. remaining: 11h 49m
[2026-05-01T19:47:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-14.pddl/decstar | Completed: 267/1080 (24.7%) | Est. remaining: 11h 52m
[2026-05-01T19:48:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-12.pddl/lama | Completed: 268/1080 (24.8%) | Est. remaining: 11h 52m
[2026-05-01T19:49:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-13.pddl/lama | Completed: 269/1080 (24.9%) | Est. remaining: 11h 51m
[2026-05-01T19:50:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-18.pddl/madagascar | Completed: 271/1080 (25.1%) | Est. remaining: 11h 47m
[2026-05-01T19:51:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-18.pddl/madagascar | Completed: 271/1080 (25.1%) | Est. remaining: 11h 50m
[2026-05-01T19:52:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-16.pddl/decstar | Completed: 272/1080 (25.2%) | Est. remaining: 11h 50m
[2026-05-01T19:53:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-16.pddl/decstar | Completed: 272/1080 (25.2%) | Est. remaining: 11h 52m
[2026-05-01T19:54:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-16.pddl/decstar | Completed: 272/1080 (25.2%) | Est. remaining: 11h 55m
[2026-05-01T19:55:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-16.pddl/bfws | Completed: 274/1080 (25.4%) | Est. remaining: 11h 51m
[2026-05-01T19:56:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-19.pddl/madagascar | Completed: 275/1080 (25.5%) | Est. remaining: 11h 51m
[2026-05-01T19:57:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-19.pddl/madagascar | Completed: 275/1080 (25.5%) | Est. remaining: 11h 54m
[2026-05-01T19:58:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-17.pddl/decstar | Completed: 276/1080 (25.6%) | Est. remaining: 11h 53m
[2026-05-01T19:59:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-17.pddl/decstar | Completed: 276/1080 (25.6%) | Est. remaining: 11h 56m
[2026-05-01T20:00:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-17.pddl/bfws | Completed: 277/1080 (25.6%) | Est. remaining: 11h 56m
[2026-05-01T20:01:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-16.pddl/lama | Completed: 278/1080 (25.7%) | Est. remaining: 11h 55m
[2026-05-01T20:02:41Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-01.pddl/madagascar | Completed: 279/1080 (25.8%) | Est. remaining: 11h 54m
[2026-05-01T20:03:41Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-01.pddl/madagascar | Completed: 279/1080 (25.8%) | Est. remaining: 11h 57m
[2026-05-01T20:04:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-18.pddl/decstar | Completed: 280/1080 (25.9%) | Est. remaining: 11h 57m
[2026-05-01T20:05:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-18.pddl/bfws | Completed: 281/1080 (26.0%) | Est. remaining: 11h 56m
[2026-05-01T20:06:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-18.pddl/bfws | Completed: 281/1080 (26.0%) | Est. remaining: 11h 59m
[2026-05-01T20:07:41Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-17.pddl/lama | Completed: 282/1080 (26.1%) | Est. remaining: 11h 58m
[2026-05-01T20:08:41Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-02.pddl/madagascar | Completed: 283/1080 (26.2%) | Est. remaining: 11h 58m
[2026-05-01T20:09:41Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-02.pddl/madagascar | Completed: 283/1080 (26.2%) | Est. remaining: 12h 0m
[2026-05-01T20:10:41Z] Last finished: snake/gpt-5.4-2026-03-05/instance-19.pddl/decstar | Completed: 284/1080 (26.3%) | Est. remaining: 12h 0m
[2026-05-01T20:11:41Z] Last finished: visitall/deepseek-reasoner/instance-04.pddl/bfws | Completed: 289/1080 (26.8%) | Est. remaining: 11h 46m
[2026-05-01T20:12:41Z] Last finished: visitall/deepseek-reasoner/instance-11.pddl/bfws | Completed: 293/1080 (27.1%) | Est. remaining: 11h 35m
[2026-05-01T20:13:41Z] Last finished: visitall/deepseek-reasoner/instance-13.pddl/bfws | Completed: 296/1080 (27.4%) | Est. remaining: 11h 28m
[2026-05-01T20:14:41Z] Last finished: visitall/deepseek-reasoner/instance-16.pddl/bfws | Completed: 299/1080 (27.7%) | Est. remaining: 11h 21m
[2026-05-01T20:15:41Z] Last finished: visitall/deepseek-reasoner/instance-18.pddl/bfws | Completed: 301/1080 (27.9%) | Est. remaining: 11h 18m
[2026-05-01T20:16:41Z] Last finished: depots/claude-opus-4-6/instance-09.pddl/bfws | Completed: 325/1080 (30.1%) | Est. remaining: 10h 10m
[2026-05-01T20:17:41Z] Last finished: barman/gpt-5.4-2026-03-05/instance-01.pddl/bfws | Completed: 334/1080 (30.9%) | Est. remaining: 9h 49m
[2026-05-01T20:18:41Z] Last finished: barman/gpt-5.4-2026-03-05/instance-02.pddl/bfws | Completed: 335/1080 (31.0%) | Est. remaining: 9h 49m
[2026-05-01T20:19:41Z] Last finished: barman/gpt-5.4-2026-03-05/instance-03.pddl/bfws | Completed: 337/1080 (31.2%) | Est. remaining: 9h 46m
[2026-05-01T20:20:41Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-04.pddl/madagascar | Completed: 339/1080 (31.4%) | Est. remaining: 9h 43m
[2026-05-01T20:21:41Z] Last finished: barman/gpt-5.4-2026-03-05/instance-07.pddl/bfws | Completed: 340/1080 (31.5%) | Est. remaining: 9h 43m
[2026-05-01T20:22:41Z] Last finished: barman/gpt-5.4-2026-03-05/instance-09.pddl/bfws | Completed: 344/1080 (31.9%) | Est. remaining: 9h 35m
[2026-05-01T20:23:41Z] Last finished: barman/gpt-5.4-2026-03-05/instance-11.pddl/bfws | Completed: 345/1080 (31.9%) | Est. remaining: 9h 35m
[2026-05-01T20:24:41Z] Last finished: barman/gpt-5.4-2026-03-05/instance-12.pddl/bfws | Completed: 346/1080 (32.0%) | Est. remaining: 9h 34m
[2026-05-01T20:25:41Z] Last finished: barman/gpt-5.4-2026-03-05/instance-12.pddl/bfws | Completed: 346/1080 (32.0%) | Est. remaining: 9h 37m
[2026-05-01T20:26:41Z] Last finished: barman/gpt-5.4-2026-03-05/instance-13.pddl/bfws | Completed: 348/1080 (32.2%) | Est. remaining: 9h 34m
[2026-05-01T20:27:41Z] Last finished: barman/gpt-5.4-2026-03-05/instance-16.pddl/bfws | Completed: 351/1080 (32.5%) | Est. remaining: 9h 29m
[2026-05-01T20:28:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-03.pddl/lama | Completed: 355/1080 (32.9%) | Est. remaining: 9h 21m
[2026-05-01T20:29:41Z] Last finished: barman/gpt-5.4-2026-03-05/instance-19.pddl/bfws | Completed: 356/1080 (33.0%) | Est. remaining: 9h 21m
[2026-05-01T20:30:41Z] Last finished: barman/claude-opus-4-6/instance-01.pddl/bfws | Completed: 357/1080 (33.1%) | Est. remaining: 9h 21m
[2026-05-01T20:31:41Z] Last finished: barman/claude-opus-4-6/instance-02.pddl/bfws | Completed: 358/1080 (33.1%) | Est. remaining: 9h 20m
[2026-05-01T20:32:41Z] Last finished: barman/claude-opus-4-6/instance-04.pddl/bfws | Completed: 361/1080 (33.4%) | Est. remaining: 9h 15m
[2026-05-01T20:33:41Z] Last finished: barman/claude-opus-4-6/instance-07.pddl/bfws | Completed: 362/1080 (33.5%) | Est. remaining: 9h 15m
[2026-05-01T20:34:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-04.pddl/lama | Completed: 365/1080 (33.8%) | Est. remaining: 9h 10m
[2026-05-01T20:35:41Z] Last finished: barman/claude-opus-4-6/instance-09.pddl/bfws | Completed: 366/1080 (33.9%) | Est. remaining: 9h 10m
[2026-05-01T20:36:41Z] Last finished: ricochet-robots/claude-opus-4-6/instance-07.pddl/lama | Completed: 368/1080 (34.1%) | Est. remaining: 9h 7m
[2026-05-01T20:37:41Z] Last finished: barman/claude-opus-4-6/instance-12.pddl/bfws | Completed: 369/1080 (34.2%) | Est. remaining: 9h 7m
[2026-05-01T20:38:41Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-09.pddl/madagascar | Completed: 370/1080 (34.3%) | Est. remaining: 9h 6m
[2026-05-01T20:39:41Z] Last finished: barman/claude-opus-4-6/instance-14.pddl/bfws | Completed: 372/1080 (34.4%) | Est. remaining: 9h 4m
[2026-05-01T20:40:41Z] Last finished: barman/claude-opus-4-6/instance-17.pddl/bfws | Completed: 375/1080 (34.7%) | Est. remaining: 8h 59m
[2026-05-01T20:41:41Z] Last finished: barman/claude-opus-4-6/instance-18.pddl/bfws | Completed: 376/1080 (34.8%) | Est. remaining: 8h 59m
[2026-05-01T20:42:41Z] Last finished: snake/deepseek-reasoner/instance-02.pddl/bfws | Completed: 380/1080 (35.2%) | Est. remaining: 8h 52m
[2026-05-01T20:43:41Z] Last finished: snake/deepseek-reasoner/instance-03.pddl/bfws | Completed: 381/1080 (35.3%) | Est. remaining: 8h 52m
[2026-05-01T20:44:42Z] Last finished: snake/deepseek-reasoner/instance-04.pddl/bfws | Completed: 383/1080 (35.5%) | Est. remaining: 8h 49m
[2026-05-01T20:45:42Z] Last finished: snake/deepseek-reasoner/instance-04.pddl/bfws | Completed: 383/1080 (35.5%) | Est. remaining: 8h 51m
[2026-05-01T20:46:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-08.pddl/decstar | Completed: 384/1080 (35.6%) | Est. remaining: 8h 51m
[2026-05-01T20:47:42Z] Last finished: snake/deepseek-reasoner/instance-07.pddl/bfws | Completed: 385/1080 (35.6%) | Est. remaining: 8h 50m
[2026-05-01T20:48:42Z] Last finished: ricochet-robots/claude-opus-4-6/instance-09.pddl/lama | Completed: 386/1080 (35.7%) | Est. remaining: 8h 50m
[2026-05-01T20:49:42Z] Last finished: ricochet-robots/claude-opus-4-6/instance-09.pddl/lama | Completed: 386/1080 (35.7%) | Est. remaining: 8h 52m
[2026-05-01T20:50:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-12.pddl/madagascar | Completed: 388/1080 (35.9%) | Est. remaining: 8h 49m
[2026-05-01T20:51:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-12.pddl/madagascar | Completed: 388/1080 (35.9%) | Est. remaining: 8h 51m
[2026-05-01T20:52:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-09.pddl/decstar | Completed: 389/1080 (36.0%) | Est. remaining: 8h 51m
[2026-05-01T20:53:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-09.pddl/decstar | Completed: 389/1080 (36.0%) | Est. remaining: 8h 52m
[2026-05-01T20:54:42Z] Last finished: snake/deepseek-reasoner/instance-09.pddl/bfws | Completed: 391/1080 (36.2%) | Est. remaining: 8h 50m
[2026-05-01T20:55:42Z] Last finished: snake/deepseek-reasoner/instance-09.pddl/bfws | Completed: 391/1080 (36.2%) | Est. remaining: 8h 52m
[2026-05-01T20:56:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-13.pddl/madagascar | Completed: 392/1080 (36.3%) | Est. remaining: 8h 51m
[2026-05-01T20:57:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-13.pddl/madagascar | Completed: 392/1080 (36.3%) | Est. remaining: 8h 53m
[2026-05-01T20:58:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-11.pddl/decstar | Completed: 393/1080 (36.4%) | Est. remaining: 8h 53m
[2026-05-01T20:59:42Z] Last finished: snake/deepseek-reasoner/instance-11.pddl/bfws | Completed: 394/1080 (36.5%) | Est. remaining: 8h 52m
[2026-05-01T21:00:42Z] Last finished: ricochet-robots/claude-opus-4-6/instance-12.pddl/lama | Completed: 395/1080 (36.6%) | Est. remaining: 8h 52m
[2026-05-01T21:01:42Z] Last finished: ricochet-robots/claude-opus-4-6/instance-13.pddl/lama | Completed: 396/1080 (36.7%) | Est. remaining: 8h 52m
[2026-05-01T21:02:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-14.pddl/madagascar | Completed: 397/1080 (36.8%) | Est. remaining: 8h 51m
[2026-05-01T21:03:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-14.pddl/madagascar | Completed: 397/1080 (36.8%) | Est. remaining: 8h 53m
[2026-05-01T21:04:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-12.pddl/decstar | Completed: 398/1080 (36.9%) | Est. remaining: 8h 52m
[2026-05-01T21:05:42Z] Last finished: snake/deepseek-reasoner/instance-12.pddl/bfws | Completed: 399/1080 (36.9%) | Est. remaining: 8h 52m
[2026-05-01T21:06:42Z] Last finished: snake/deepseek-reasoner/instance-12.pddl/bfws | Completed: 399/1080 (36.9%) | Est. remaining: 8h 54m
[2026-05-01T21:07:42Z] Last finished: ricochet-robots/claude-opus-4-6/instance-14.pddl/lama | Completed: 400/1080 (37.0%) | Est. remaining: 8h 53m
[2026-05-01T21:08:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-16.pddl/madagascar | Completed: 401/1080 (37.1%) | Est. remaining: 8h 53m
[2026-05-01T21:09:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-16.pddl/madagascar | Completed: 401/1080 (37.1%) | Est. remaining: 8h 55m
[2026-05-01T21:10:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-13.pddl/decstar | Completed: 402/1080 (37.2%) | Est. remaining: 8h 54m
[2026-05-01T21:11:42Z] Last finished: snake/deepseek-reasoner/instance-13.pddl/bfws | Completed: 403/1080 (37.3%) | Est. remaining: 8h 54m
[2026-05-01T21:12:42Z] Last finished: snake/deepseek-reasoner/instance-13.pddl/bfws | Completed: 403/1080 (37.3%) | Est. remaining: 8h 55m
[2026-05-01T21:13:42Z] Last finished: ricochet-robots/claude-opus-4-6/instance-16.pddl/lama | Completed: 404/1080 (37.4%) | Est. remaining: 8h 55m
[2026-05-01T21:14:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-17.pddl/madagascar | Completed: 405/1080 (37.5%) | Est. remaining: 8h 55m
[2026-05-01T21:15:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-17.pddl/madagascar | Completed: 405/1080 (37.5%) | Est. remaining: 8h 56m
[2026-05-01T21:16:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-14.pddl/decstar | Completed: 406/1080 (37.6%) | Est. remaining: 8h 56m
[2026-05-01T21:17:42Z] Last finished: snake/deepseek-reasoner/instance-14.pddl/bfws | Completed: 407/1080 (37.7%) | Est. remaining: 8h 55m
[2026-05-01T21:18:42Z] Last finished: snake/deepseek-reasoner/instance-14.pddl/bfws | Completed: 407/1080 (37.7%) | Est. remaining: 8h 57m
[2026-05-01T21:19:42Z] Last finished: ricochet-robots/claude-opus-4-6/instance-17.pddl/lama | Completed: 408/1080 (37.8%) | Est. remaining: 8h 56m
[2026-05-01T21:20:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-18.pddl/madagascar | Completed: 409/1080 (37.9%) | Est. remaining: 8h 56m
[2026-05-01T21:21:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-18.pddl/madagascar | Completed: 409/1080 (37.9%) | Est. remaining: 8h 58m
[2026-05-01T21:22:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-16.pddl/decstar | Completed: 410/1080 (38.0%) | Est. remaining: 8h 57m
[2026-05-01T21:23:42Z] Last finished: snake/deepseek-reasoner/instance-16.pddl/bfws | Completed: 411/1080 (38.1%) | Est. remaining: 8h 57m
[2026-05-01T21:24:42Z] Last finished: snake/deepseek-reasoner/instance-16.pddl/bfws | Completed: 411/1080 (38.1%) | Est. remaining: 8h 58m
[2026-05-01T21:25:42Z] Last finished: ricochet-robots/claude-opus-4-6/instance-18.pddl/lama | Completed: 412/1080 (38.1%) | Est. remaining: 8h 58m
[2026-05-01T21:26:42Z] Last finished: snake/claude-opus-4-6/instance-02.pddl/madagascar | Completed: 415/1080 (38.4%) | Est. remaining: 8h 53m
[2026-05-01T21:27:42Z] Last finished: snake/claude-opus-4-6/instance-03.pddl/madagascar | Completed: 416/1080 (38.5%) | Est. remaining: 8h 53m
[2026-05-01T21:28:42Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-17.pddl/decstar | Completed: 417/1080 (38.6%) | Est. remaining: 8h 52m
[2026-05-01T21:29:42Z] Last finished: snake/deepseek-reasoner/instance-17.pddl/bfws | Completed: 418/1080 (38.7%) | Est. remaining: 8h 52m
