Timestamp,Component,Run_ID,Domain,Problem,Planner,Error_Type,Dump_Path
2026-05-01T19:32:08.403023+00:00,PLANNER,557,snake,instance-14.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/557_TIMEOUT.txt
2026-05-01T19:34:11.983954+00:00,PLANNER,558,snake,instance-12.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/558_TIMEOUT.txt
2026-05-01T19:35:55.401609+00:00,PLANNER,559,ricochet-robots,instance-09.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/559_TIMEOUT.txt
2026-05-01T19:36:26.845692+00:00,PLANNER,560,ricochet-robots,instance-11.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/560_TIMEOUT.txt
2026-05-01T19:38:09.056997+00:00,PLANNER,561,snake,instance-16.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/561_TIMEOUT.txt
2026-05-01T19:40:12.351418+00:00,PLANNER,563,snake,instance-13.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/563_TIMEOUT.txt
2026-05-01T19:41:56.132621+00:00,PLANNER,564,ricochet-robots,instance-11.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/564_TIMEOUT.txt
2026-05-01T19:44:09.701017+00:00,PLANNER,566,snake,instance-17.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/566_TIMEOUT.txt
2026-05-01T19:46:12.049071+00:00,PLANNER,567,snake,instance-14.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/567_TIMEOUT.txt
2026-05-01T19:47:56.876874+00:00,PLANNER,568,ricochet-robots,instance-12.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/568_TIMEOUT.txt
2026-05-01T19:50:10.213719+00:00,PLANNER,570,ricochet-robots,instance-14.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/570_TIMEOUT.txt
2026-05-01T19:50:10.398227+00:00,PLANNER,571,snake,instance-18.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/571_TIMEOUT.txt
2026-05-01T19:52:12.278185+00:00,PLANNER,572,snake,instance-16.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/572_TIMEOUT.txt
2026-05-01T19:56:11.094128+00:00,PLANNER,575,snake,instance-19.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/575_TIMEOUT.txt
2026-05-01T19:58:11.788710+00:00,PLANNER,576,snake,instance-17.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/576_TIMEOUT.txt
2026-05-01T20:01:02.363543+00:00,PLANNER,578,ricochet-robots,instance-16.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/578_TIMEOUT.txt
2026-05-01T20:02:11.630954+00:00,PLANNER,579,visitall,instance-01.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/579_TIMEOUT.txt
2026-05-01T20:04:11.740563+00:00,PLANNER,580,snake,instance-18.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/580_TIMEOUT.txt
2026-05-01T20:07:02.983895+00:00,PLANNER,582,ricochet-robots,instance-17.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/582_TIMEOUT.txt
2026-05-01T20:08:12.187925+00:00,PLANNER,583,visitall,instance-02.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/583_TIMEOUT.txt
2026-05-01T20:10:12.352194+00:00,PLANNER,584,snake,instance-19.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/584_TIMEOUT.txt
2026-05-01T20:11:29.017616+00:00,PLANNER,585,ricochet-robots,instance-19.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/585_TIMEOUT.txt
2026-05-01T20:13:03.434472+00:00,PLANNER,595,ricochet-robots,instance-18.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/595_TIMEOUT.txt
2026-05-01T20:14:12.746253+00:00,PLANNER,598,visitall,instance-03.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/598_TIMEOUT.txt
2026-05-01T20:16:12.329076+00:00,PLANNER,610,visitall,instance-01.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/610_TIMEOUT.txt
2026-05-01T20:19:05.165349+00:00,PLANNER,636,ricochet-robots,instance-19.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/636_TIMEOUT.txt
2026-05-01T20:20:13.268768+00:00,PLANNER,639,visitall,instance-04.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/639_TIMEOUT.txt
2026-05-01T20:22:12.459907+00:00,PLANNER,642,visitall,instance-02.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/642_TIMEOUT.txt
2026-05-01T20:26:13.754348+00:00,PLANNER,647,visitall,instance-07.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/647_TIMEOUT.txt
2026-05-01T20:28:12.074063+00:00,PLANNER,653,visitall,instance-03.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/653_TIMEOUT.txt
2026-05-01T20:32:14.244045+00:00,PLANNER,660,visitall,instance-08.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/660_TIMEOUT.txt
2026-05-01T20:34:11.681070+00:00,PLANNER,663,visitall,instance-04.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/663_TIMEOUT.txt
2026-05-01T20:34:41.736413+00:00,PLANNER,665,ricochet-robots,instance-04.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/665_TIMEOUT.txt
2026-05-01T20:38:14.728081+00:00,PLANNER,670,visitall,instance-09.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/670_TIMEOUT.txt
2026-05-01T20:40:11.826140+00:00,PLANNER,674,visitall,instance-07.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/674_TIMEOUT.txt
2026-05-01T20:42:12.665824+00:00,PLANNER,679,ricochet-robots,instance-08.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/679_TIMEOUT.txt
2026-05-01T20:44:15.218572+00:00,PLANNER,682,visitall,instance-11.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/682_TIMEOUT.txt
2026-05-01T20:46:11.174138+00:00,PLANNER,684,visitall,instance-08.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/684_TIMEOUT.txt
2026-05-01T20:48:13.422235+00:00,PLANNER,686,ricochet-robots,instance-09.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/686_TIMEOUT.txt
2026-05-01T20:50:15.677893+00:00,PLANNER,688,visitall,instance-12.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/688_TIMEOUT.txt
2026-05-01T20:52:10.389154+00:00,PLANNER,689,visitall,instance-09.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/689_TIMEOUT.txt
2026-05-01T20:54:14.065797+00:00,PLANNER,690,ricochet-robots,instance-11.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/690_TIMEOUT.txt
2026-05-01T20:56:16.163804+00:00,PLANNER,692,visitall,instance-13.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/692_TIMEOUT.txt
2026-05-01T20:58:09.880717+00:00,PLANNER,693,visitall,instance-11.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/693_TIMEOUT.txt
2026-05-01T21:00:14.850079+00:00,PLANNER,695,ricochet-robots,instance-12.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/695_TIMEOUT.txt
2026-05-01T21:02:16.637710+00:00,PLANNER,697,visitall,instance-14.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/697_TIMEOUT.txt
2026-05-01T21:04:09.303064+00:00,PLANNER,698,visitall,instance-12.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/698_TIMEOUT.txt
2026-05-01T21:05:15.434165+00:00,PLANNER,699,snake,instance-12.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/699_TIMEOUT.txt
2026-05-01T21:08:17.142559+00:00,PLANNER,701,visitall,instance-16.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/701_TIMEOUT.txt
2026-05-01T21:10:08.694196+00:00,PLANNER,702,visitall,instance-13.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/702_TIMEOUT.txt
2026-05-01T21:11:15.961396+00:00,PLANNER,703,snake,instance-13.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/703_TIMEOUT.txt
2026-05-01T21:13:20.356137+00:00,PLANNER,704,ricochet-robots,instance-16.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/704_TIMEOUT.txt
2026-05-01T21:14:17.606392+00:00,PLANNER,705,visitall,instance-17.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/705_TIMEOUT.txt
2026-05-01T21:16:08.079886+00:00,PLANNER,706,visitall,instance-14.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/706_TIMEOUT.txt
2026-05-01T21:17:16.469369+00:00,PLANNER,707,snake,instance-14.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/707_TIMEOUT.txt
2026-05-01T21:19:21.157627+00:00,PLANNER,708,ricochet-robots,instance-17.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/708_TIMEOUT.txt
2026-05-01T21:20:18.091559+00:00,PLANNER,709,visitall,instance-18.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/709_TIMEOUT.txt
2026-05-01T21:22:07.502461+00:00,PLANNER,710,visitall,instance-16.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/710_TIMEOUT.txt
2026-05-01T21:23:16.994741+00:00,PLANNER,711,snake,instance-16.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/711_TIMEOUT.txt
2026-05-01T21:25:21.224603+00:00,PLANNER,712,ricochet-robots,instance-18.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/712_TIMEOUT.txt
2026-05-01T21:26:18.613145+00:00,PLANNER,713,visitall,instance-19.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/713_TIMEOUT.txt
2026-05-01T21:28:06.922938+00:00,PLANNER,717,visitall,instance-17.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/717_TIMEOUT.txt
2026-05-01T21:29:17.535994+00:00,PLANNER,718,snake,instance-17.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/718_TIMEOUT.txt
2026-05-01T21:31:21.997156+00:00,PLANNER,719,ricochet-robots,instance-19.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/719_TIMEOUT.txt
2026-05-01T21:33:15.648187+00:00,PLANNER,726,snake,instance-04.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/726_TIMEOUT.txt
2026-05-01T21:34:06.548987+00:00,PLANNER,729,visitall,instance-18.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/729_TIMEOUT.txt
2026-05-01T21:35:18.098905+00:00,PLANNER,732,snake,instance-18.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/732_TIMEOUT.txt
2026-05-01T21:40:06.161159+00:00,PLANNER,738,visitall,instance-19.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/738_TIMEOUT.txt
2026-05-01T21:41:18.613162+00:00,PLANNER,741,snake,instance-19.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/741_TIMEOUT.txt
2026-05-01T21:41:31.990510+00:00,PLANNER,743,snake,instance-09.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/743_TIMEOUT.txt
2026-05-01T21:48:41.390108+00:00,PLANNER,813,snake,instance-12.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/813_TIMEOUT.txt
2026-05-01T21:50:47.095429+00:00,PLANNER,815,snake,instance-04.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/815_TIMEOUT.txt
2026-05-01T21:54:42.028685+00:00,PLANNER,817,snake,instance-13.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/817_TIMEOUT.txt
2026-05-01T21:54:44.893306+00:00,PLANNER,818,snake,instance-03.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/818_TIMEOUT.txt
2026-05-01T21:56:46.723870+00:00,PLANNER,819,snake,instance-07.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/819_TIMEOUT.txt
2026-05-01T22:00:42.652475+00:00,PLANNER,821,snake,instance-14.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/821_TIMEOUT.txt
2026-05-01T22:00:45.082860+00:00,PLANNER,822,snake,instance-04.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/822_TIMEOUT.txt
2026-05-01T22:02:46.638285+00:00,PLANNER,823,snake,instance-08.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/823_TIMEOUT.txt
2026-05-01T22:02:57.114829+00:00,PLANNER,824,snake,instance-11.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/824_TIMEOUT.txt
2026-05-01T22:06:43.294019+00:00,PLANNER,825,snake,instance-16.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/825_TIMEOUT.txt
2026-05-01T22:06:45.219717+00:00,PLANNER,826,snake,instance-07.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/826_TIMEOUT.txt
2026-05-01T22:08:46.842473+00:00,PLANNER,827,snake,instance-09.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/827_TIMEOUT.txt
2026-05-01T22:08:57.673912+00:00,PLANNER,828,snake,instance-12.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/828_TIMEOUT.txt
2026-05-01T22:12:43.963699+00:00,PLANNER,829,snake,instance-17.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/829_TIMEOUT.txt
2026-05-01T22:12:45.507841+00:00,PLANNER,830,snake,instance-08.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/830_TIMEOUT.txt
2026-05-01T22:14:46.842579+00:00,PLANNER,831,snake,instance-11.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/831_TIMEOUT.txt
2026-05-01T22:14:58.192727+00:00,PLANNER,832,snake,instance-13.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/832_TIMEOUT.txt
2026-05-01T22:18:44.643297+00:00,PLANNER,833,snake,instance-18.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/833_TIMEOUT.txt
2026-05-01T22:18:45.877815+00:00,PLANNER,834,snake,instance-09.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/834_TIMEOUT.txt
2026-05-01T22:20:47.203361+00:00,PLANNER,835,snake,instance-12.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/835_TIMEOUT.txt
2026-05-01T22:20:58.749504+00:00,PLANNER,836,snake,instance-14.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/836_TIMEOUT.txt
2026-05-01T22:24:45.314659+00:00,PLANNER,837,snake,instance-19.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/837_TIMEOUT.txt
2026-05-01T22:24:45.781391+00:00,PLANNER,838,snake,instance-11.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/838_TIMEOUT.txt
2026-05-01T22:26:46.836315+00:00,PLANNER,839,snake,instance-13.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/839_TIMEOUT.txt
2026-05-01T22:26:59.302666+00:00,PLANNER,840,snake,instance-16.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/840_TIMEOUT.txt
2026-05-01T22:30:45.855480+00:00,PLANNER,841,ricochet-robots,instance-01.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/841_TIMEOUT.txt
2026-05-01T22:30:46.319510+00:00,PLANNER,842,snake,instance-12.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/842_TIMEOUT.txt
2026-05-01T22:32:45.777658+00:00,PLANNER,843,snake,instance-14.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/843_TIMEOUT.txt
2026-05-01T22:32:59.853022+00:00,PLANNER,844,snake,instance-17.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/844_TIMEOUT.txt
2026-05-01T22:36:46.387863+00:00,PLANNER,845,ricochet-robots,instance-02.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/845_TIMEOUT.txt
2026-05-01T22:36:46.627727+00:00,PLANNER,846,snake,instance-13.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/846_TIMEOUT.txt
2026-05-01T22:38:45.556567+00:00,PLANNER,847,snake,instance-16.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/847_TIMEOUT.txt
2026-05-01T22:39:00.409453+00:00,PLANNER,848,snake,instance-18.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/848_TIMEOUT.txt
2026-05-01T22:42:46.595876+00:00,PLANNER,849,snake,instance-14.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/849_TIMEOUT.txt
2026-05-01T22:42:46.984194+00:00,PLANNER,850,ricochet-robots,instance-03.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/850_TIMEOUT.txt
2026-05-01T22:44:45.819706+00:00,PLANNER,851,snake,instance-17.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/851_TIMEOUT.txt
2026-05-01T22:45:00.922757+00:00,PLANNER,852,snake,instance-19.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/852_TIMEOUT.txt
2026-05-01T22:48:46.831833+00:00,PLANNER,854,snake,instance-16.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/854_TIMEOUT.txt
2026-05-01T22:48:47.564125+00:00,PLANNER,855,ricochet-robots,instance-04.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/855_TIMEOUT.txt
2026-05-01T22:50:45.429351+00:00,PLANNER,856,snake,instance-18.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/856_TIMEOUT.txt
2026-05-01T22:54:46.764631+00:00,PLANNER,859,snake,instance-17.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/859_TIMEOUT.txt
2026-05-01T22:54:48.092137+00:00,PLANNER,860,ricochet-robots,instance-07.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/860_TIMEOUT.txt
2026-05-01T22:56:46.072714+00:00,PLANNER,861,snake,instance-19.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/861_TIMEOUT.txt
2026-05-01T22:57:36.292073+00:00,PLANNER,862,ricochet-robots,instance-04.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/862_TIMEOUT.txt
2026-05-01T23:00:46.873323+00:00,PLANNER,864,snake,instance-18.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/864_TIMEOUT.txt
2026-05-01T23:00:48.595080+00:00,PLANNER,865,ricochet-robots,instance-08.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/865_TIMEOUT.txt
2026-05-01T23:02:45.560259+00:00,PLANNER,868,ricochet-robots,instance-01.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/868_TIMEOUT.txt
2026-05-01T23:06:47.280880+00:00,PLANNER,869,snake,instance-19.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/869_TIMEOUT.txt
