[2026-05-08T12:22:29Z] Last finished: N/A | Completed: 0/1125 (0.0%) | Est. remaining: calculating...
[2026-05-08T17:56:30Z] Last finished: snake/gemini-3.1-pro-preview-customtools/instance-14.pddl/lama | Completed: 431/1125 (38.3%) | Est. remaining: 8h 57m
[2026-05-08T17:57:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-07.pddl/madagascar | Completed: 433/1125 (38.5%) | Est. remaining: 8h 55m
[2026-05-08T17:58:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-07.pddl/madagascar | Completed: 433/1125 (38.5%) | Est. remaining: 8h 56m
[2026-05-08T17:59:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-07.pddl/madagascar | Completed: 433/1125 (38.5%) | Est. remaining: 8h 58m
[2026-05-08T18:00:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-07.pddl/madagascar | Completed: 433/1125 (38.5%) | Est. remaining: 9h 0m
[2026-05-08T18:01:30Z] Last finished: snake/gemini-3.1-pro-preview-customtools/instance-19.pddl/bfws | Completed: 434/1125 (38.6%) | Est. remaining: 8h 59m
[2026-05-08T18:02:30Z] Last finished: barman/claude-opus-4-6/instance-01.pddl/bfws | Completed: 436/1125 (38.8%) | Est. remaining: 8h 57m
[2026-05-08T18:03:30Z] Last finished: barman/claude-opus-4-6/instance-03.pddl/bfws | Completed: 440/1125 (39.1%) | Est. remaining: 8h 50m
[2026-05-08T18:04:30Z] Last finished: barman/claude-opus-4-6/instance-04.pddl/bfws | Completed: 441/1125 (39.2%) | Est. remaining: 8h 50m
[2026-05-08T18:05:30Z] Last finished: barman/claude-opus-4-6/instance-07.pddl/bfws | Completed: 442/1125 (39.3%) | Est. remaining: 8h 50m
[2026-05-08T18:06:30Z] Last finished: barman/claude-opus-4-6/instance-08.pddl/bfws | Completed: 443/1125 (39.4%) | Est. remaining: 8h 49m
[2026-05-08T18:07:30Z] Last finished: barman/claude-opus-4-6/instance-09.pddl/bfws | Completed: 444/1125 (39.5%) | Est. remaining: 8h 49m
[2026-05-08T18:08:30Z] Last finished: barman/claude-opus-4-6/instance-12.pddl/bfws | Completed: 447/1125 (39.7%) | Est. remaining: 8h 44m
[2026-05-08T18:09:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-09.pddl/madagascar | Completed: 449/1125 (39.9%) | Est. remaining: 8h 42m
[2026-05-08T18:10:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-09.pddl/madagascar | Completed: 449/1125 (39.9%) | Est. remaining: 8h 43m
[2026-05-08T18:11:30Z] Last finished: barman/claude-opus-4-6/instance-14.pddl/bfws | Completed: 451/1125 (40.1%) | Est. remaining: 8h 41m
[2026-05-08T18:12:30Z] Last finished: barman/claude-opus-4-6/instance-17.pddl/bfws | Completed: 453/1125 (40.3%) | Est. remaining: 8h 39m
[2026-05-08T18:13:30Z] Last finished: barman/claude-opus-4-6/instance-18.pddl/bfws | Completed: 454/1125 (40.4%) | Est. remaining: 8h 38m
[2026-05-08T18:14:30Z] Last finished: barman/claude-opus-4-6/instance-19.pddl/bfws | Completed: 456/1125 (40.5%) | Est. remaining: 8h 36m
[2026-05-08T18:15:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-11.pddl/madagascar | Completed: 458/1125 (40.7%) | Est. remaining: 8h 34m
[2026-05-08T18:16:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-01.pddl/bfws | Completed: 459/1125 (40.8%) | Est. remaining: 8h 33m
[2026-05-08T18:17:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-01.pddl/bfws | Completed: 459/1125 (40.8%) | Est. remaining: 8h 35m
[2026-05-08T18:18:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-01.pddl/bfws | Completed: 459/1125 (40.8%) | Est. remaining: 8h 36m
[2026-05-08T18:19:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-02.pddl/bfws | Completed: 460/1125 (40.9%) | Est. remaining: 8h 36m
[2026-05-08T18:20:30Z] Last finished: barman/gpt-5.4-2026-03-05/instance-16.pddl/lama | Completed: 474/1125 (42.1%) | Est. remaining: 8h 11m
[2026-05-08T18:21:30Z] Last finished: barman/claude-opus-4-6/instance-18.pddl/lama | Completed: 493/1125 (43.8%) | Est. remaining: 7h 40m
[2026-05-08T18:22:30Z] Last finished: snake/deepseek-reasoner/instance-01.pddl/lama | Completed: 495/1125 (44.0%) | Est. remaining: 7h 38m
[2026-05-08T18:23:30Z] Last finished: snake/deepseek-reasoner/instance-01.pddl/lama | Completed: 495/1125 (44.0%) | Est. remaining: 7h 39m
[2026-05-08T18:24:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-04.pddl/bfws | Completed: 497/1125 (44.2%) | Est. remaining: 7h 37m
[2026-05-08T18:25:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-04.pddl/bfws | Completed: 497/1125 (44.2%) | Est. remaining: 7h 38m
[2026-05-08T18:26:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-04.pddl/bfws | Completed: 497/1125 (44.2%) | Est. remaining: 7h 39m
[2026-05-08T18:27:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-08.pddl/bfws | Completed: 501/1125 (44.5%) | Est. remaining: 7h 34m
[2026-05-08T18:28:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-09.pddl/bfws | Completed: 502/1125 (44.6%) | Est. remaining: 7h 34m
[2026-05-08T18:29:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-09.pddl/bfws | Completed: 502/1125 (44.6%) | Est. remaining: 7h 35m
[2026-05-08T18:30:30Z] Last finished: snake/deepseek-reasoner/instance-03.pddl/lama | Completed: 503/1125 (44.7%) | Est. remaining: 7h 35m
[2026-05-08T18:31:30Z] Last finished: snake/deepseek-reasoner/instance-03.pddl/lama | Completed: 503/1125 (44.7%) | Est. remaining: 7h 36m
[2026-05-08T18:32:30Z] Last finished: snake/deepseek-reasoner/instance-03.pddl/lama | Completed: 503/1125 (44.7%) | Est. remaining: 7h 37m
[2026-05-08T18:33:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-11.pddl/bfws | Completed: 506/1125 (45.0%) | Est. remaining: 7h 33m
[2026-05-08T18:34:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-11.pddl/bfws | Completed: 506/1125 (45.0%) | Est. remaining: 7h 35m
[2026-05-08T18:35:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-12.pddl/bfws | Completed: 507/1125 (45.1%) | Est. remaining: 7h 34m
[2026-05-08T18:36:30Z] Last finished: snake/deepseek-reasoner/instance-04.pddl/lama | Completed: 508/1125 (45.2%) | Est. remaining: 7h 34m
[2026-05-08T18:37:30Z] Last finished: snake/deepseek-reasoner/instance-04.pddl/lama | Completed: 508/1125 (45.2%) | Est. remaining: 7h 35m
[2026-05-08T18:38:30Z] Last finished: snake/deepseek-reasoner/instance-04.pddl/lama | Completed: 508/1125 (45.2%) | Est. remaining: 7h 36m
[2026-05-08T18:39:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-16.pddl/madagascar | Completed: 510/1125 (45.3%) | Est. remaining: 7h 34m
[2026-05-08T18:40:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-13.pddl/bfws | Completed: 511/1125 (45.4%) | Est. remaining: 7h 34m
[2026-05-08T18:41:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-13.pddl/bfws | Completed: 511/1125 (45.4%) | Est. remaining: 7h 35m
[2026-05-08T18:42:30Z] Last finished: snake/deepseek-reasoner/instance-07.pddl/lama | Completed: 512/1125 (45.5%) | Est. remaining: 7h 34m
[2026-05-08T18:43:30Z] Last finished: snake/deepseek-reasoner/instance-07.pddl/lama | Completed: 512/1125 (45.5%) | Est. remaining: 7h 36m
[2026-05-08T18:44:30Z] Last finished: snake/deepseek-reasoner/instance-07.pddl/lama | Completed: 512/1125 (45.5%) | Est. remaining: 7h 37m
[2026-05-08T18:45:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-17.pddl/madagascar | Completed: 514/1125 (45.7%) | Est. remaining: 7h 35m
[2026-05-08T18:46:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-14.pddl/bfws | Completed: 515/1125 (45.8%) | Est. remaining: 7h 34m
[2026-05-08T18:47:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-14.pddl/bfws | Completed: 515/1125 (45.8%) | Est. remaining: 7h 36m
[2026-05-08T18:48:30Z] Last finished: snake/deepseek-reasoner/instance-08.pddl/lama | Completed: 516/1125 (45.9%) | Est. remaining: 7h 35m
[2026-05-08T18:49:30Z] Last finished: snake/deepseek-reasoner/instance-08.pddl/lama | Completed: 516/1125 (45.9%) | Est. remaining: 7h 36m
[2026-05-08T18:50:30Z] Last finished: snake/deepseek-reasoner/instance-08.pddl/lama | Completed: 516/1125 (45.9%) | Est. remaining: 7h 37m
[2026-05-08T18:51:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-18.pddl/madagascar | Completed: 518/1125 (46.0%) | Est. remaining: 7h 35m
[2026-05-08T18:52:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-16.pddl/bfws | Completed: 519/1125 (46.1%) | Est. remaining: 7h 35m
[2026-05-08T18:53:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-16.pddl/bfws | Completed: 519/1125 (46.1%) | Est. remaining: 7h 36m
[2026-05-08T18:54:30Z] Last finished: snake/deepseek-reasoner/instance-09.pddl/lama | Completed: 520/1125 (46.2%) | Est. remaining: 7h 36m
[2026-05-08T18:55:30Z] Last finished: snake/deepseek-reasoner/instance-09.pddl/lama | Completed: 520/1125 (46.2%) | Est. remaining: 7h 37m
[2026-05-08T18:56:30Z] Last finished: snake/deepseek-reasoner/instance-09.pddl/lama | Completed: 520/1125 (46.2%) | Est. remaining: 7h 38m
[2026-05-08T18:57:30Z] Last finished: visitall/gemini-3.1-pro-preview-customtools/instance-19.pddl/madagascar | Completed: 522/1125 (46.4%) | Est. remaining: 7h 36m
[2026-05-08T18:58:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-17.pddl/bfws | Completed: 523/1125 (46.5%) | Est. remaining: 7h 35m
[2026-05-08T18:59:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-17.pddl/bfws | Completed: 523/1125 (46.5%) | Est. remaining: 7h 36m
[2026-05-08T19:00:30Z] Last finished: snake/deepseek-reasoner/instance-11.pddl/lama | Completed: 524/1125 (46.6%) | Est. remaining: 7h 36m
[2026-05-08T19:01:30Z] Last finished: snake/deepseek-reasoner/instance-11.pddl/lama | Completed: 524/1125 (46.6%) | Est. remaining: 7h 37m
[2026-05-08T19:02:30Z] Last finished: snake/deepseek-reasoner/instance-11.pddl/lama | Completed: 524/1125 (46.6%) | Est. remaining: 7h 38m
[2026-05-08T19:03:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-01.pddl/madagascar | Completed: 526/1125 (46.8%) | Est. remaining: 7h 36m
[2026-05-08T19:04:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-18.pddl/bfws | Completed: 527/1125 (46.8%) | Est. remaining: 7h 36m
[2026-05-08T19:05:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-18.pddl/bfws | Completed: 527/1125 (46.8%) | Est. remaining: 7h 37m
[2026-05-08T19:06:30Z] Last finished: snake/deepseek-reasoner/instance-12.pddl/lama | Completed: 528/1125 (46.9%) | Est. remaining: 7h 36m
[2026-05-08T19:07:30Z] Last finished: snake/deepseek-reasoner/instance-12.pddl/lama | Completed: 528/1125 (46.9%) | Est. remaining: 7h 37m
[2026-05-08T19:08:30Z] Last finished: snake/deepseek-reasoner/instance-12.pddl/lama | Completed: 528/1125 (46.9%) | Est. remaining: 7h 39m
[2026-05-08T19:09:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-02.pddl/madagascar | Completed: 530/1125 (47.1%) | Est. remaining: 7h 36m
[2026-05-08T19:10:30Z] Last finished: snake/deepseek-reasoner/instance-01.pddl/bfws | Completed: 532/1125 (47.3%) | Est. remaining: 7h 34m
[2026-05-08T19:11:30Z] Last finished: snake/deepseek-reasoner/instance-02.pddl/bfws | Completed: 533/1125 (47.4%) | Est. remaining: 7h 34m
[2026-05-08T19:12:30Z] Last finished: snake/deepseek-reasoner/instance-13.pddl/lama | Completed: 535/1125 (47.6%) | Est. remaining: 7h 32m
[2026-05-08T19:13:30Z] Last finished: snake/deepseek-reasoner/instance-04.pddl/bfws | Completed: 536/1125 (47.6%) | Est. remaining: 7h 31m
[2026-05-08T19:14:30Z] Last finished: snake/deepseek-reasoner/instance-04.pddl/bfws | Completed: 536/1125 (47.6%) | Est. remaining: 7h 32m
[2026-05-08T19:15:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-03.pddl/madagascar | Completed: 538/1125 (47.8%) | Est. remaining: 7h 30m
[2026-05-08T19:16:30Z] Last finished: snake/deepseek-reasoner/instance-07.pddl/bfws | Completed: 539/1125 (47.9%) | Est. remaining: 7h 30m
[2026-05-08T19:17:30Z] Last finished: snake/deepseek-reasoner/instance-07.pddl/bfws | Completed: 539/1125 (47.9%) | Est. remaining: 7h 31m
[2026-05-08T19:18:30Z] Last finished: snake/deepseek-reasoner/instance-14.pddl/lama | Completed: 540/1125 (48.0%) | Est. remaining: 7h 30m
[2026-05-08T19:19:30Z] Last finished: snake/deepseek-reasoner/instance-14.pddl/lama | Completed: 540/1125 (48.0%) | Est. remaining: 7h 31m
[2026-05-08T19:20:30Z] Last finished: snake/deepseek-reasoner/instance-08.pddl/bfws | Completed: 541/1125 (48.1%) | Est. remaining: 7h 31m
[2026-05-08T19:21:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-04.pddl/madagascar | Completed: 543/1125 (48.3%) | Est. remaining: 7h 29m
[2026-05-08T19:22:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-04.pddl/madagascar | Completed: 543/1125 (48.3%) | Est. remaining: 7h 30m
[2026-05-08T19:23:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-04.pddl/madagascar | Completed: 543/1125 (48.3%) | Est. remaining: 7h 31m
[2026-05-08T19:24:30Z] Last finished: snake/deepseek-reasoner/instance-16.pddl/lama | Completed: 544/1125 (48.4%) | Est. remaining: 7h 30m
[2026-05-08T19:25:30Z] Last finished: snake/deepseek-reasoner/instance-09.pddl/bfws | Completed: 545/1125 (48.4%) | Est. remaining: 7h 30m
[2026-05-08T19:26:30Z] Last finished: snake/deepseek-reasoner/instance-09.pddl/bfws | Completed: 545/1125 (48.4%) | Est. remaining: 7h 31m
[2026-05-08T19:27:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-07.pddl/madagascar | Completed: 547/1125 (48.6%) | Est. remaining: 7h 29m
[2026-05-08T19:28:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-07.pddl/madagascar | Completed: 547/1125 (48.6%) | Est. remaining: 7h 30m
[2026-05-08T19:29:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-07.pddl/madagascar | Completed: 547/1125 (48.6%) | Est. remaining: 7h 31m
[2026-05-08T19:30:30Z] Last finished: snake/deepseek-reasoner/instance-17.pddl/lama | Completed: 548/1125 (48.7%) | Est. remaining: 7h 30m
[2026-05-08T19:31:30Z] Last finished: snake/deepseek-reasoner/instance-11.pddl/bfws | Completed: 549/1125 (48.8%) | Est. remaining: 7h 30m
[2026-05-08T19:32:30Z] Last finished: snake/deepseek-reasoner/instance-11.pddl/bfws | Completed: 549/1125 (48.8%) | Est. remaining: 7h 31m
[2026-05-08T19:33:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-08.pddl/madagascar | Completed: 551/1125 (49.0%) | Est. remaining: 7h 29m
[2026-05-08T19:34:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-08.pddl/madagascar | Completed: 551/1125 (49.0%) | Est. remaining: 7h 30m
[2026-05-08T19:35:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-08.pddl/madagascar | Completed: 551/1125 (49.0%) | Est. remaining: 7h 31m
[2026-05-08T19:36:30Z] Last finished: snake/deepseek-reasoner/instance-18.pddl/lama | Completed: 552/1125 (49.1%) | Est. remaining: 7h 30m
[2026-05-08T19:37:30Z] Last finished: snake/deepseek-reasoner/instance-12.pddl/bfws | Completed: 553/1125 (49.2%) | Est. remaining: 7h 29m
[2026-05-08T19:38:30Z] Last finished: snake/deepseek-reasoner/instance-12.pddl/bfws | Completed: 553/1125 (49.2%) | Est. remaining: 7h 30m
[2026-05-08T19:39:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-09.pddl/madagascar | Completed: 556/1125 (49.4%) | Est. remaining: 7h 27m
[2026-05-08T19:40:30Z] Last finished: snake/claude-opus-4-6/instance-02.pddl/decstar | Completed: 557/1125 (49.5%) | Est. remaining: 7h 26m
[2026-05-08T19:41:30Z] Last finished: snake/claude-opus-4-6/instance-02.pddl/decstar | Completed: 557/1125 (49.5%) | Est. remaining: 7h 27m
[2026-05-08T19:42:30Z] Last finished: snake/deepseek-reasoner/instance-19.pddl/lama | Completed: 558/1125 (49.6%) | Est. remaining: 7h 27m
[2026-05-08T19:43:30Z] Last finished: snake/claude-opus-4-6/instance-03.pddl/decstar | Completed: 560/1125 (49.8%) | Est. remaining: 7h 24m
[2026-05-08T19:44:30Z] Last finished: snake/claude-opus-4-6/instance-03.pddl/decstar | Completed: 560/1125 (49.8%) | Est. remaining: 7h 25m
[2026-05-08T19:45:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-11.pddl/madagascar | Completed: 561/1125 (49.9%) | Est. remaining: 7h 25m
[2026-05-08T19:46:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-01.pddl/lama | Completed: 562/1125 (50.0%) | Est. remaining: 7h 24m
[2026-05-08T19:47:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-01.pddl/lama | Completed: 562/1125 (50.0%) | Est. remaining: 7h 25m
[2026-05-08T19:48:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-01.pddl/lama | Completed: 562/1125 (50.0%) | Est. remaining: 7h 26m
[2026-05-08T19:49:30Z] Last finished: snake/claude-opus-4-6/instance-04.pddl/decstar | Completed: 564/1125 (50.1%) | Est. remaining: 7h 24m
[2026-05-08T19:50:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-02.pddl/lama | Completed: 565/1125 (50.2%) | Est. remaining: 7h 24m
[2026-05-08T19:51:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-12.pddl/madagascar | Completed: 566/1125 (50.3%) | Est. remaining: 7h 23m
[2026-05-08T19:52:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-03.pddl/lama | Completed: 567/1125 (50.4%) | Est. remaining: 7h 22m
[2026-05-08T19:53:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-03.pddl/lama | Completed: 567/1125 (50.4%) | Est. remaining: 7h 23m
[2026-05-08T19:54:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-03.pddl/lama | Completed: 567/1125 (50.4%) | Est. remaining: 7h 24m
[2026-05-08T19:55:30Z] Last finished: snake/claude-opus-4-6/instance-07.pddl/decstar | Completed: 569/1125 (50.6%) | Est. remaining: 7h 22m
[2026-05-08T19:56:30Z] Last finished: snake/claude-opus-4-6/instance-07.pddl/decstar | Completed: 569/1125 (50.6%) | Est. remaining: 7h 23m
[2026-05-08T19:57:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-13.pddl/madagascar | Completed: 570/1125 (50.7%) | Est. remaining: 7h 23m
[2026-05-08T19:58:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-04.pddl/lama | Completed: 571/1125 (50.8%) | Est. remaining: 7h 22m
[2026-05-08T19:59:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-04.pddl/lama | Completed: 571/1125 (50.8%) | Est. remaining: 7h 23m
[2026-05-08T20:00:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-07.pddl/lama | Completed: 572/1125 (50.8%) | Est. remaining: 7h 22m
[2026-05-08T20:01:30Z] Last finished: snake/claude-opus-4-6/instance-08.pddl/decstar | Completed: 574/1125 (51.0%) | Est. remaining: 7h 20m
[2026-05-08T20:02:30Z] Last finished: snake/claude-opus-4-6/instance-08.pddl/decstar | Completed: 574/1125 (51.0%) | Est. remaining: 7h 21m
[2026-05-08T20:03:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-14.pddl/madagascar | Completed: 575/1125 (51.1%) | Est. remaining: 7h 20m
[2026-05-08T20:04:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-14.pddl/madagascar | Completed: 575/1125 (51.1%) | Est. remaining: 7h 21m
[2026-05-08T20:05:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-14.pddl/madagascar | Completed: 575/1125 (51.1%) | Est. remaining: 7h 22m
[2026-05-08T20:06:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-08.pddl/lama | Completed: 576/1125 (51.2%) | Est. remaining: 7h 22m
[2026-05-08T20:07:30Z] Last finished: snake/claude-opus-4-6/instance-09.pddl/decstar | Completed: 578/1125 (51.4%) | Est. remaining: 7h 20m
[2026-05-08T20:08:30Z] Last finished: snake/claude-opus-4-6/instance-09.pddl/decstar | Completed: 578/1125 (51.4%) | Est. remaining: 7h 21m
[2026-05-08T20:09:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-16.pddl/madagascar | Completed: 579/1125 (51.5%) | Est. remaining: 7h 20m
[2026-05-08T20:10:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-16.pddl/madagascar | Completed: 579/1125 (51.5%) | Est. remaining: 7h 21m
[2026-05-08T20:11:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-16.pddl/madagascar | Completed: 579/1125 (51.5%) | Est. remaining: 7h 22m
[2026-05-08T20:12:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-09.pddl/lama | Completed: 580/1125 (51.6%) | Est. remaining: 7h 21m
[2026-05-08T20:13:30Z] Last finished: depots/gemini-3.1-pro-preview-customtools/instance-18.pddl/bfws | Completed: 596/1125 (53.0%) | Est. remaining: 6h 58m
[2026-05-08T20:14:30Z] Last finished: depots/gemini-3.1-pro-preview-customtools/instance-19.pddl/bfws | Completed: 597/1125 (53.1%) | Est. remaining: 6h 57m
[2026-05-08T20:15:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-17.pddl/madagascar | Completed: 598/1125 (53.2%) | Est. remaining: 6h 56m
[2026-05-08T20:16:30Z] Last finished: ricochet-robots/deepseek-reasoner/instance-01.pddl/bfws | Completed: 599/1125 (53.2%) | Est. remaining: 6h 56m
[2026-05-08T20:17:30Z] Last finished: ricochet-robots/deepseek-reasoner/instance-01.pddl/bfws | Completed: 599/1125 (53.2%) | Est. remaining: 6h 57m
[2026-05-08T20:18:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-11.pddl/lama | Completed: 600/1125 (53.3%) | Est. remaining: 6h 56m
[2026-05-08T20:19:30Z] Last finished: snake/claude-opus-4-6/instance-12.pddl/decstar | Completed: 601/1125 (53.4%) | Est. remaining: 6h 55m
[2026-05-08T20:20:30Z] Last finished: snake/claude-opus-4-6/instance-12.pddl/decstar | Completed: 601/1125 (53.4%) | Est. remaining: 6h 56m
[2026-05-08T20:21:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-18.pddl/madagascar | Completed: 604/1125 (53.7%) | Est. remaining: 6h 53m
[2026-05-08T20:22:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-18.pddl/madagascar | Completed: 604/1125 (53.7%) | Est. remaining: 6h 54m
[2026-05-08T20:23:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-18.pddl/madagascar | Completed: 604/1125 (53.7%) | Est. remaining: 6h 54m
[2026-05-08T20:24:30Z] Last finished: ricochet-robots/gemini-3.1-pro-preview-customtools/instance-12.pddl/lama | Completed: 605/1125 (53.8%) | Est. remaining: 6h 54m
[2026-05-08T20:25:30Z] Last finished: snake/claude-opus-4-6/instance-13.pddl/decstar | Completed: 607/1125 (54.0%) | Est. remaining: 6h 52m
[2026-05-08T20:26:30Z] Last finished: snake/claude-opus-4-6/instance-13.pddl/decstar | Completed: 607/1125 (54.0%) | Est. remaining: 6h 53m
[2026-05-08T20:27:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-19.pddl/madagascar | Completed: 609/1125 (54.1%) | Est. remaining: 6h 50m
[2026-05-08T20:28:30Z] Last finished: ricochet-robots/gpt-5.4-2026-03-05/instance-19.pddl/madagascar | Completed: 609/1125 (54.1%) | Est. remaining: 6h 51m
[2026-05-08T20:29:30Z] Last finished: ricochet-robots/deepseek-reasoner/instance-07.pddl/bfws | Completed: 610/1125 (54.2%) | Est. remaining: 6h 51m
[2026-05-08T20:30:30Z] Last finished: ricochet-robots/deepseek-reasoner/instance-08.pddl/bfws | Completed: 611/1125 (54.3%) | Est. remaining: 6h 50m
[2026-05-08T20:31:30Z] Last finished: snake/claude-opus-4-6/instance-14.pddl/decstar | Completed: 614/1125 (54.6%) | Est. remaining: 6h 46m
[2026-05-08T20:32:30Z] Last finished: snake/claude-opus-4-6/instance-14.pddl/decstar | Completed: 614/1125 (54.6%) | Est. remaining: 6h 47m
[2026-05-08T20:33:30Z] Last finished: visitall/deepseek-reasoner/instance-01.pddl/madagascar | Completed: 615/1125 (54.7%) | Est. remaining: 6h 47m
[2026-05-08T20:34:30Z] Last finished: visitall/deepseek-reasoner/instance-01.pddl/madagascar | Completed: 615/1125 (54.7%) | Est. remaining: 6h 48m
[2026-05-08T20:35:30Z] Last finished: visitall/deepseek-reasoner/instance-01.pddl/madagascar | Completed: 615/1125 (54.7%) | Est. remaining: 6h 48m
[2026-05-08T20:36:30Z] Last finished: visitall/deepseek-reasoner/instance-01.pddl/madagascar | Completed: 615/1125 (54.7%) | Est. remaining: 6h 49m
[2026-05-08T20:37:30Z] Last finished: snake/claude-opus-4-6/instance-16.pddl/decstar | Completed: 618/1125 (54.9%) | Est. remaining: 6h 46m
[2026-05-08T20:38:30Z] Last finished: snake/claude-opus-4-6/instance-16.pddl/decstar | Completed: 618/1125 (54.9%) | Est. remaining: 6h 46m
[2026-05-08T20:39:30Z] Last finished: visitall/deepseek-reasoner/instance-02.pddl/madagascar | Completed: 620/1125 (55.1%) | Est. remaining: 6h 44m
[2026-05-08T20:40:30Z] Last finished: visitall/deepseek-reasoner/instance-02.pddl/madagascar | Completed: 620/1125 (55.1%) | Est. remaining: 6h 45m
[2026-05-08T20:41:30Z] Last finished: visitall/deepseek-reasoner/instance-02.pddl/madagascar | Completed: 620/1125 (55.1%) | Est. remaining: 6h 46m
