[2026-04-29T11:44:32Z] Last finished: N/A | Completed: 0/300 (0.0%) | Est. remaining: calculating...
[2026-04-29T15:07:33Z] Last finished: ricochet-robots/instance-13.pddl/decstar | Completed: 228/300 (76.0%) | Est. remaining: 1h 4m
[2026-04-29T15:08:33Z] Last finished: ricochet-robots/instance-13.pddl/decstar | Completed: 228/300 (76.0%) | Est. remaining: 1h 4m
[2026-04-29T15:09:33Z] Last finished: ricochet-robots/instance-13.pddl/decstar | Completed: 228/300 (76.0%) | Est. remaining: 1h 4m
[2026-04-29T15:10:33Z] Last finished: ricochet-robots/instance-13.pddl/decstar | Completed: 228/300 (76.0%) | Est. remaining: 1h 5m
[2026-04-29T15:11:33Z] Last finished: ricochet-robots/instance-12.pddl/madagascar | Completed: 229/300 (76.3%) | Est. remaining: 1h 4m
[2026-04-29T15:12:33Z] Last finished: ricochet-robots/instance-12.pddl/madagascar | Completed: 229/300 (76.3%) | Est. remaining: 1h 4m
[2026-04-29T15:13:33Z] Last finished: ricochet-robots/instance-14.pddl/decstar | Completed: 230/300 (76.7%) | Est. remaining: 1h 3m
[2026-04-29T15:14:33Z] Last finished: ricochet-robots/instance-14.pddl/decstar | Completed: 230/300 (76.7%) | Est. remaining: 1h 3m
[2026-04-29T15:15:33Z] Last finished: ricochet-robots/instance-14.pddl/decstar | Completed: 230/300 (76.7%) | Est. remaining: 1h 4m
[2026-04-29T15:16:33Z] Last finished: ricochet-robots/instance-14.pddl/decstar | Completed: 230/300 (76.7%) | Est. remaining: 1h 4m
[2026-04-29T15:17:33Z] Last finished: ricochet-robots/instance-13.pddl/madagascar | Completed: 231/300 (77.0%) | Est. remaining: 1h 3m
[2026-04-29T15:18:33Z] Last finished: ricochet-robots/instance-13.pddl/madagascar | Completed: 231/300 (77.0%) | Est. remaining: 1h 3m
[2026-04-29T15:19:33Z] Last finished: ricochet-robots/instance-16.pddl/decstar | Completed: 232/300 (77.3%) | Est. remaining: 1h 3m
[2026-04-29T15:20:33Z] Last finished: ricochet-robots/instance-16.pddl/decstar | Completed: 232/300 (77.3%) | Est. remaining: 1h 3m
[2026-04-29T15:21:33Z] Last finished: ricochet-robots/instance-16.pddl/decstar | Completed: 232/300 (77.3%) | Est. remaining: 1h 3m
[2026-04-29T15:22:33Z] Last finished: ricochet-robots/instance-16.pddl/decstar | Completed: 232/300 (77.3%) | Est. remaining: 1h 3m
[2026-04-29T15:23:33Z] Last finished: ricochet-robots/instance-14.pddl/madagascar | Completed: 233/300 (77.7%) | Est. remaining: 1h 2m
[2026-04-29T15:24:33Z] Last finished: ricochet-robots/instance-14.pddl/madagascar | Completed: 233/300 (77.7%) | Est. remaining: 1h 3m
[2026-04-29T15:25:33Z] Last finished: ricochet-robots/instance-17.pddl/decstar | Completed: 234/300 (78.0%) | Est. remaining: 1h 2m
[2026-04-29T15:26:33Z] Last finished: ricochet-robots/instance-17.pddl/decstar | Completed: 234/300 (78.0%) | Est. remaining: 1h 2m
[2026-04-29T15:27:33Z] Last finished: ricochet-robots/instance-17.pddl/decstar | Completed: 234/300 (78.0%) | Est. remaining: 1h 2m
[2026-04-29T15:28:33Z] Last finished: ricochet-robots/instance-17.pddl/decstar | Completed: 234/300 (78.0%) | Est. remaining: 1h 3m
[2026-04-29T15:29:33Z] Last finished: ricochet-robots/instance-16.pddl/madagascar | Completed: 235/300 (78.3%) | Est. remaining: 1h 2m
[2026-04-29T15:30:33Z] Last finished: ricochet-robots/instance-16.pddl/madagascar | Completed: 235/300 (78.3%) | Est. remaining: 1h 2m
[2026-04-29T15:31:33Z] Last finished: ricochet-robots/instance-18.pddl/decstar | Completed: 236/300 (78.7%) | Est. remaining: 1h 1m
[2026-04-29T15:32:33Z] Last finished: ricochet-robots/instance-18.pddl/decstar | Completed: 236/300 (78.7%) | Est. remaining: 1h 1m
[2026-04-29T15:33:33Z] Last finished: ricochet-robots/instance-18.pddl/decstar | Completed: 236/300 (78.7%) | Est. remaining: 1h 2m
[2026-04-29T15:34:33Z] Last finished: ricochet-robots/instance-18.pddl/decstar | Completed: 236/300 (78.7%) | Est. remaining: 1h 2m
[2026-04-29T15:35:33Z] Last finished: ricochet-robots/instance-17.pddl/madagascar | Completed: 237/300 (79.0%) | Est. remaining: 1h 1m
[2026-04-29T15:36:33Z] Last finished: ricochet-robots/instance-17.pddl/madagascar | Completed: 237/300 (79.0%) | Est. remaining: 1h 1m
[2026-04-29T15:37:33Z] Last finished: depots/instance-08.pddl/decstar | Completed: 244/300 (81.3%) | Est. remaining: 0h 53m
[2026-04-29T15:38:33Z] Last finished: depots/instance-11.pddl/decstar | Completed: 246/300 (82.0%) | Est. remaining: 0h 51m
[2026-04-29T15:39:33Z] Last finished: depots/instance-19.pddl/decstar | Completed: 253/300 (84.3%) | Est. remaining: 0h 43m
[2026-04-29T15:40:33Z] Last finished: depots/instance-19.pddl/decstar | Completed: 253/300 (84.3%) | Est. remaining: 0h 43m
[2026-04-29T15:41:33Z] Last finished: ricochet-robots/instance-18.pddl/madagascar | Completed: 254/300 (84.7%) | Est. remaining: 0h 42m
[2026-04-29T15:42:33Z] Last finished: ricochet-robots/instance-18.pddl/madagascar | Completed: 254/300 (84.7%) | Est. remaining: 0h 43m
[2026-04-29T15:43:33Z] Last finished: ricochet-robots/instance-18.pddl/madagascar | Completed: 254/300 (84.7%) | Est. remaining: 0h 43m
[2026-04-29T15:44:33Z] Last finished: ricochet-robots/instance-18.pddl/madagascar | Completed: 254/300 (84.7%) | Est. remaining: 0h 43m
[2026-04-29T15:45:33Z] Last finished: barman/instance-01.pddl/decstar | Completed: 255/300 (85.0%) | Est. remaining: 0h 42m
[2026-04-29T15:46:33Z] Last finished: barman/instance-01.pddl/decstar | Completed: 255/300 (85.0%) | Est. remaining: 0h 42m
[2026-04-29T15:47:33Z] Last finished: depots/instance-19.pddl/madagascar | Completed: 271/300 (90.3%) | Est. remaining: 0h 26m
[2026-04-29T15:48:33Z] Last finished: depots/instance-19.pddl/madagascar | Completed: 271/300 (90.3%) | Est. remaining: 0h 26m
[2026-04-29T15:49:33Z] Last finished: depots/instance-19.pddl/madagascar | Completed: 271/300 (90.3%) | Est. remaining: 0h 26m
[2026-04-29T15:50:33Z] Last finished: depots/instance-19.pddl/madagascar | Completed: 271/300 (90.3%) | Est. remaining: 0h 26m
[2026-04-29T15:51:33Z] Last finished: barman/instance-02.pddl/decstar | Completed: 272/300 (90.7%) | Est. remaining: 0h 25m
[2026-04-29T15:52:33Z] Last finished: barman/instance-02.pddl/decstar | Completed: 272/300 (90.7%) | Est. remaining: 0h 25m
[2026-04-29T15:53:33Z] Last finished: barman/instance-03.pddl/decstar | Completed: 274/300 (91.3%) | Est. remaining: 0h 23m
[2026-04-29T15:54:33Z] Last finished: barman/instance-03.pddl/decstar | Completed: 274/300 (91.3%) | Est. remaining: 0h 23m
[2026-04-29T15:55:33Z] Last finished: barman/instance-03.pddl/decstar | Completed: 274/300 (91.3%) | Est. remaining: 0h 23m
[2026-04-29T15:56:33Z] Last finished: barman/instance-03.pddl/decstar | Completed: 274/300 (91.3%) | Est. remaining: 0h 23m
[2026-04-29T15:57:33Z] Last finished: barman/instance-04.pddl/decstar | Completed: 275/300 (91.7%) | Est. remaining: 0h 23m
[2026-04-29T15:58:33Z] Last finished: barman/instance-04.pddl/decstar | Completed: 275/300 (91.7%) | Est. remaining: 0h 23m
[2026-04-29T15:59:33Z] Last finished: barman/instance-02.pddl/madagascar | Completed: 276/300 (92.0%) | Est. remaining: 0h 22m
[2026-04-29T16:00:33Z] Last finished: barman/instance-02.pddl/madagascar | Completed: 276/300 (92.0%) | Est. remaining: 0h 22m
[2026-04-29T16:01:33Z] Last finished: barman/instance-02.pddl/madagascar | Completed: 276/300 (92.0%) | Est. remaining: 0h 22m
[2026-04-29T16:02:33Z] Last finished: barman/instance-02.pddl/madagascar | Completed: 276/300 (92.0%) | Est. remaining: 0h 22m
[2026-04-29T16:03:33Z] Last finished: barman/instance-07.pddl/decstar | Completed: 277/300 (92.3%) | Est. remaining: 0h 21m
[2026-04-29T16:04:33Z] Last finished: barman/instance-07.pddl/decstar | Completed: 277/300 (92.3%) | Est. remaining: 0h 21m
[2026-04-29T16:05:33Z] Last finished: barman/instance-03.pddl/madagascar | Completed: 278/300 (92.7%) | Est. remaining: 0h 20m
[2026-04-29T16:06:33Z] Last finished: barman/instance-04.pddl/madagascar | Completed: 279/300 (93.0%) | Est. remaining: 0h 19m
[2026-04-29T16:07:33Z] Last finished: barman/instance-04.pddl/madagascar | Completed: 279/300 (93.0%) | Est. remaining: 0h 19m
[2026-04-29T16:08:33Z] Last finished: barman/instance-04.pddl/madagascar | Completed: 279/300 (93.0%) | Est. remaining: 0h 19m
[2026-04-29T16:09:33Z] Last finished: barman/instance-08.pddl/decstar | Completed: 280/300 (93.3%) | Est. remaining: 0h 18m
[2026-04-29T16:10:33Z] Last finished: barman/instance-08.pddl/decstar | Completed: 280/300 (93.3%) | Est. remaining: 0h 19m
[2026-04-29T16:11:33Z] Last finished: barman/instance-08.pddl/decstar | Completed: 280/300 (93.3%) | Est. remaining: 0h 19m
[2026-04-29T16:12:33Z] Last finished: barman/instance-07.pddl/madagascar | Completed: 281/300 (93.7%) | Est. remaining: 0h 18m
[2026-04-29T16:13:33Z] Last finished: barman/instance-07.pddl/madagascar | Completed: 281/300 (93.7%) | Est. remaining: 0h 18m
[2026-04-29T16:14:33Z] Last finished: barman/instance-07.pddl/madagascar | Completed: 281/300 (93.7%) | Est. remaining: 0h 18m
[2026-04-29T16:15:33Z] Last finished: barman/instance-09.pddl/decstar | Completed: 282/300 (94.0%) | Est. remaining: 0h 17m
[2026-04-29T16:16:33Z] Last finished: barman/instance-09.pddl/decstar | Completed: 282/300 (94.0%) | Est. remaining: 0h 17m
[2026-04-29T16:17:33Z] Last finished: barman/instance-09.pddl/decstar | Completed: 282/300 (94.0%) | Est. remaining: 0h 17m
[2026-04-29T16:18:33Z] Last finished: barman/instance-08.pddl/madagascar | Completed: 283/300 (94.3%) | Est. remaining: 0h 16m
[2026-04-29T16:19:33Z] Last finished: barman/instance-09.pddl/madagascar | Completed: 284/300 (94.7%) | Est. remaining: 0h 15m
[2026-04-29T16:20:33Z] Last finished: barman/instance-09.pddl/madagascar | Completed: 284/300 (94.7%) | Est. remaining: 0h 15m
[2026-04-29T16:21:33Z] Last finished: barman/instance-11.pddl/decstar | Completed: 285/300 (95.0%) | Est. remaining: 0h 14m
[2026-04-29T16:22:33Z] Last finished: barman/instance-11.pddl/decstar | Completed: 285/300 (95.0%) | Est. remaining: 0h 14m
[2026-04-29T16:23:33Z] Last finished: barman/instance-11.pddl/decstar | Completed: 285/300 (95.0%) | Est. remaining: 0h 14m
[2026-04-29T16:24:33Z] Last finished: barman/instance-11.pddl/decstar | Completed: 285/300 (95.0%) | Est. remaining: 0h 14m
[2026-04-29T16:25:33Z] Last finished: barman/instance-11.pddl/madagascar | Completed: 286/300 (95.3%) | Est. remaining: 0h 13m
[2026-04-29T16:26:33Z] Last finished: barman/instance-11.pddl/madagascar | Completed: 286/300 (95.3%) | Est. remaining: 0h 13m
[2026-04-29T16:27:33Z] Last finished: barman/instance-12.pddl/decstar | Completed: 287/300 (95.7%) | Est. remaining: 0h 12m
[2026-04-29T16:28:33Z] Last finished: barman/instance-12.pddl/decstar | Completed: 287/300 (95.7%) | Est. remaining: 0h 12m
[2026-04-29T16:29:33Z] Last finished: barman/instance-12.pddl/decstar | Completed: 287/300 (95.7%) | Est. remaining: 0h 12m
[2026-04-29T16:30:33Z] Last finished: barman/instance-12.pddl/decstar | Completed: 287/300 (95.7%) | Est. remaining: 0h 12m
[2026-04-29T16:31:33Z] Last finished: barman/instance-12.pddl/madagascar | Completed: 288/300 (96.0%) | Est. remaining: 0h 11m
[2026-04-29T16:32:33Z] Last finished: barman/instance-12.pddl/madagascar | Completed: 288/300 (96.0%) | Est. remaining: 0h 12m
[2026-04-29T16:33:33Z] Last finished: barman/instance-13.pddl/decstar | Completed: 289/300 (96.3%) | Est. remaining: 0h 11m
[2026-04-29T16:34:33Z] Last finished: barman/instance-14.pddl/decstar | Completed: 290/300 (96.7%) | Est. remaining: 0h 10m
[2026-04-29T16:35:33Z] Last finished: barman/instance-14.pddl/decstar | Completed: 290/300 (96.7%) | Est. remaining: 0h 10m
[2026-04-29T16:36:33Z] Last finished: barman/instance-14.pddl/decstar | Completed: 290/300 (96.7%) | Est. remaining: 0h 10m
[2026-04-29T16:37:33Z] Last finished: barman/instance-13.pddl/madagascar | Completed: 291/300 (97.0%) | Est. remaining: 0h 9m
[2026-04-29T16:38:33Z] Last finished: barman/instance-13.pddl/madagascar | Completed: 291/300 (97.0%) | Est. remaining: 0h 9m
[2026-04-29T16:39:33Z] Last finished: barman/instance-13.pddl/madagascar | Completed: 291/300 (97.0%) | Est. remaining: 0h 9m
[2026-04-29T16:40:33Z] Last finished: barman/instance-17.pddl/decstar | Completed: 293/300 (97.7%) | Est. remaining: 0h 7m
[2026-04-29T16:41:33Z] Last finished: barman/instance-17.pddl/decstar | Completed: 293/300 (97.7%) | Est. remaining: 0h 7m
[2026-04-29T16:42:33Z] Last finished: barman/instance-17.pddl/decstar | Completed: 293/300 (97.7%) | Est. remaining: 0h 7m
[2026-04-29T16:43:33Z] Last finished: barman/instance-14.pddl/madagascar | Completed: 294/300 (98.0%) | Est. remaining: 0h 6m
[2026-04-29T16:44:33Z] Last finished: barman/instance-14.pddl/madagascar | Completed: 294/300 (98.0%) | Est. remaining: 0h 6m
[2026-04-29T16:45:33Z] Last finished: barman/instance-14.pddl/madagascar | Completed: 294/300 (98.0%) | Est. remaining: 0h 6m
[2026-04-29T16:46:33Z] Last finished: barman/instance-18.pddl/decstar | Completed: 295/300 (98.3%) | Est. remaining: 0h 5m
[2026-04-29T16:47:33Z] Last finished: barman/instance-18.pddl/decstar | Completed: 295/300 (98.3%) | Est. remaining: 0h 5m
[2026-04-29T16:48:33Z] Last finished: barman/instance-18.pddl/decstar | Completed: 295/300 (98.3%) | Est. remaining: 0h 5m
[2026-04-29T16:49:33Z] Last finished: barman/instance-16.pddl/madagascar | Completed: 296/300 (98.7%) | Est. remaining: 0h 4m
[2026-04-29T16:50:33Z] Last finished: barman/instance-17.pddl/madagascar | Completed: 297/300 (99.0%) | Est. remaining: 0h 3m
[2026-04-29T16:51:33Z] Last finished: barman/instance-17.pddl/madagascar | Completed: 297/300 (99.0%) | Est. remaining: 0h 3m
[2026-04-29T16:52:33Z] Last finished: barman/instance-19.pddl/decstar | Completed: 298/300 (99.3%) | Est. remaining: 0h 2m
[2026-04-29T16:53:33Z] Last finished: barman/instance-18.pddl/madagascar | Completed: 299/300 (99.7%) | Est. remaining: 0h 1m
[2026-04-29T16:54:33Z] Last finished: barman/instance-18.pddl/madagascar | Completed: 299/300 (99.7%) | Est. remaining: 0h 1m
[2026-04-29T16:55:33Z] Last finished: barman/instance-18.pddl/madagascar | Completed: 299/300 (99.7%) | Est. remaining: 0h 1m
[2026-04-29T16:56:33Z] Last finished: barman/instance-18.pddl/madagascar | Completed: 299/300 (99.7%) | Est. remaining: 0h 1m
[2026-04-29T16:57:33Z] Last finished: barman/instance-18.pddl/madagascar | Completed: 299/300 (99.7%) | Est. remaining: 0h 1m
[2026-04-29T16:58:33Z] Last finished: barman/instance-18.pddl/madagascar | Completed: 299/300 (99.7%) | Est. remaining: 0h 1m
